carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status,normalizedScan_decoded,proposed_sg_gpt_gpt-4o-mini_10,proposed_sg_gpt_gpt-4o-mini
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020035+00:00,"Delivered with Consignee's Authority, received by STOJANOCIC",delivered with consignee s authority received by stojanocic,7,Not Matched,delivered with consignee s authority received by stojanocic,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020038+00:00,"Delivered with Consignee's Authority, received by SWISS PAKET",delivered with consignee s authority received by swiss paket,14,Not Matched,delivered with consignee s authority received by swiss paket,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102004+00:00,"Delivered with Consignee's Authority, received by SYLWIA GWARDYS",delivered with consignee s authority received by sylwia gwardys,14,Not Matched,delivered with consignee s authority received by sylwia gwardys,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020041+00:00,"Delivered with Consignee's Authority, received by TATJANA LEWINSKI",delivered with consignee s authority received by tatjana lewinski,41,Not Matched,delivered with consignee s authority received by tatjana lewinski,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020042+00:00,"Delivered with Consignee's Authority, received by TECHNISCHE UNIVERSITAET",delivered with consignee s authority received by technische universitaet,7,Not Matched,delivered with consignee s authority received by technische universitaet,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020045+00:00,"Delivered with Consignee's Authority, received by THOMAS HADERLI (C/O LLAN LIN)",delivered with consignee s authority received by thomas haderli c/o llan lin,44,Not Matched,delivered with consignee s authority received by thomas haderli c/o llan lin,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020046+00:00,"Delivered with Consignee's Authority, received by VOGT ANGELINA",delivered with consignee s authority received by vogt angelina,7,Not Matched,delivered with consignee s authority received by vogt angelina,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020047+00:00,"Delivered with Consignee's Authority, received by WINDLER",delivered with consignee s authority received by windler,43,Not Matched,delivered with consignee s authority received by windler,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020051+00:00,"Delivered with Consignee's Authority, received by WOLFGANG JERN",delivered with consignee s authority received by wolfgang jern,46,Not Matched,delivered with consignee s authority received by wolfgang jern,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020054+00:00,"Delivered with Consignee's Authority, received by WOLTHUSEN, JANINE",delivered with consignee s authority received by wolthusen janine,41,Not Matched,delivered with consignee s authority received by wolthusen janine,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020055+00:00,"Delivered with Consignee's Authority, received by ZAYLIA ISRAEL",delivered with consignee s authority received by zaylia israel,7,Not Matched,delivered with consignee s authority received by zaylia israel,Driver release - Delivered to a safe place,Driver release - Delivered to a safe place
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020057+00:00,Deliver to alternative address requested,deliver to alternative address requested,254,Not Matched,deliver to alternative address requested,Delivery to alternative address requested,Delivery to alternative address requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020058+00:00,"Delivery instructions provided, instruction = PLEASE CAN YOU DELIVERY IT BY 1PM AS ITS NEEDED FOR A EVENT IN THE EVENING AND THEY NEED TO LEAVE BY 2PM",delivery instructions provided instruction please can you delivery it by 1pm as its needed for a event in the evening and they need to leave by 2pm,13,Not Matched,delivery instructions provided instruction please can you delivery it by 1pm as its needed for a event in the evening and they need to leave by 2pm,New instructions received - We updated the delivery information for your package,New instructions received - We updated the delivery information for your package
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020059+00:00,"Delivery Note / Order Reference Required, by BRACHMANN",delivery note / order reference required by brachmann,7,Not Matched,delivery note / order reference required by brachmann,Information needed from the receiver,Request to contact carrier
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020061+00:00,"Delivery refused, as the contact name was not recognised, by SAM",delivery refused as the contact name was not recognised by sam,61,Not Matched,delivery refused as the contact name was not recognised by sam,Delivery refused,Delivery refused
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020062+00:00,"Delivery refused, by DANTHONY, using Saturn",delivery refused by danthony using saturn,14,Not Matched,delivery refused by danthony using saturn,Delivery refused,Delivery refused
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020065+00:00,"Delivery refused, by DRIVER, using Saturn",delivery refused by driver using saturn,294,Not Matched,delivery refused by driver using saturn,Delivery refused,Delivery refused
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020066+00:00,"Delivery refused, by JESUS, using Saturn",delivery refused by jesus using saturn,19,Not Matched,delivery refused by jesus using saturn,Delivery refused,Delivery refused
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020068+00:00,Delivery Runsheet image available,delivery runsheet image available,277,Not Matched,delivery runsheet image available,Internal activity scan,Internal activity scan
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020069+00:00,Delivery to DPD Pickup Locker BP Girdle Toll Service Station requested Not@Home SMS notification sent,delivery to dpd pickup locker bp girdle toll service station requested not home sms notification sent,710,Not Matched,delivery to dpd pickup locker bp girdle toll service station requested not home sms notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.102007+00:00,Delivery to DPD Pickup Locker BP Milton Regis Service Station requested Not@Home SMS notification sent,delivery to dpd pickup locker bp milton regis service station requested not home sms notification sent,689,Not Matched,delivery to dpd pickup locker bp milton regis service station requested not home sms notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020072+00:00,Delivery to DPD Pickup Locker Esso Westbound requested Not@Home SMS & Not@Home e-mail notification sent,delivery to dpd pickup locker esso westbound requested not home sms not home e mail notification sent,57,Not Matched,delivery to dpd pickup locker esso westbound requested not home sms not home e mail notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020073+00:00,Delivery to DPD Pickup Locker Esso Woodston Service Station requested Not@Home SMS & Not@Home e-mail notification sent,delivery to dpd pickup locker esso woodston service station requested not home sms not home e mail notification sent,718,Not Matched,delivery to dpd pickup locker esso woodston service station requested not home sms not home e mail notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020074+00:00,Delivery to DPD Pickup Locker Homebase requested Collect from Pickup Acknowledgement SMS & Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup locker homebase requested collect from pickup acknowledgement sms collect from pickup acknowledgement e mail notification sent,112,Not Matched,delivery to dpd pickup locker homebase requested collect from pickup acknowledgement sms collect from pickup acknowledgement e mail notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020077+00:00,Delivery to DPD Pickup Locker not possible Collect from Pickup Apology SMS & Collect from Pickup Apology e-mail notification sent,delivery to dpd pickup locker not possible collect from pickup apology sms collect from pickup apology e mail notification sent,32,Not Matched,delivery to dpd pickup locker not possible collect from pickup apology sms collect from pickup apology e mail notification sent,Unable to deliver to pick-up point. Contact carrier for alternative arrangements,Unable to deliver to pick-up point. Contact carrier for alternative arrangements
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020078+00:00,Delivery to DPD Pickup Locker Stonegate Talisman Tunstall requested Collect from Pickup Acknowledgement SMS & Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup locker stonegate talisman tunstall requested collect from pickup acknowledgement sms collect from pickup acknowledgement e mail notification sent,68,Not Matched,delivery to dpd pickup locker stonegate talisman tunstall requested collect from pickup acknowledgement sms collect from pickup acknowledgement e mail notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020079+00:00,Delivery to DPD Pickup Locker YEEP! The Brewery requested Collect from Pickup Acknowledgement e-mail notification sent,delivery to dpd pickup locker yeep the brewery requested collect from pickup acknowledgement e mail notification sent,151,Not Matched,delivery to dpd pickup locker yeep the brewery requested collect from pickup acknowledgement e mail notification sent,Delivery to pick-up point requested,Delivery to pick-up point requested
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020081+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by DANNY WINTER",delivery to dpd pickup point after unsuccessful delivery attempt not home by danny winter,7,Not Matched,delivery to dpd pickup point after unsuccessful delivery attempt not home by danny winter,Delivery to pick-up point pending,Delivery to pick-up point pending
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020082+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by DAWNBREED RECORDS JEFF",delivery to dpd pickup point after unsuccessful delivery attempt not home by dawnbreed records jeff,13,Not Matched,delivery to dpd pickup point after unsuccessful delivery attempt not home by dawnbreed records jeff,Delivery to pick-up point pending,Delivery to pick-up point pending
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020085+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by FRANS VAN HEEL VAN HEEL",delivery to dpd pickup point after unsuccessful delivery attempt not home by frans van heel van heel,7,Not Matched,delivery to dpd pickup point after unsuccessful delivery attempt not home by frans van heel van heel,Delivery to pick-up point pending,Delivery to pick-up point pending
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020086+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by I4LIGHT",delivery to dpd pickup point after unsuccessful delivery attempt not home by i4light,11,Not Matched,delivery to dpd pickup point after unsuccessful delivery attempt not home by i4light,Delivery to pick-up point pending,Delivery to pick-up point pending
5d0e294f-b483-4ba8-bd53-7f058427f35a,DPD UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1020087+00:00,"Delivery to DPD Pickup Point after unsuccessful delivery attempt (Not@Home), by MICHELLE COOPER JRKXJX",delivery to dpd pickup point after unsuccessful delivery attempt not home by michelle cooper jrkxjx,9,Not Matched,delivery to dpd pickup point after unsuccessful delivery attempt not home by michelle cooper jrkxjx,Delivery to pick-up point pending,Delivery to pick-up point pending
